188	5794	51315	36925	384.4527827	36925	384.4527827	8584	2707.512582	8609	2703.603903
192	5794	54757	13009	770.3014836	13064	769.5385793	5009	2260.611499	4954	2279.172184
206	5794	572307	42285	421.8084427	42459	420.6848725	7084	4847.084416	6946	4936.88425
216	5794	5801	35483	389.2658738	35483	389.2658738	6867	3412.061453	6867	3412.061453
217	5794	5802	38579	338.7447834	38625	338.1893592	8683	2485.690775	8581	2510.94045
218	5794	5804	31573	383.0928958	31573	383.0928958	6057	3146.824831	6057	3146.824831
219	5794	5823	18136	463.3098809	18192	462.5566733	10290	979.2863946	9822	974.0719813
220	5794	5851	13296	837.2469916	13363	834.6156552	5161	2517.472389	5109	2540.823645
221	5794	5854	12629	887.9751366	12689	885.5332966	5255	2380.069648	5279	2357.622466
222	5794	5857	15150	777.8135314	15222	775.1606885	5744	2478.983461	5672	2507.703808
224	5794	5866	13296	654.8376955	13270	652.733685	5080	1815.980709	5079	1811.704272
225	5794	5872	13564	578.8262312	13746	589.5369562	5398	1662.927566	5329	1682.485832
226	5794	5874	14594	417.4993833	14640	416.3876366	3796	1802.700738	3795	1803.023979
236	5794	647221	13429	845.4142527	13407	843.2726188	5429	2304.356788	5354	2326.596377
287	5794	869250	16502	373.6422858	16558	373.2454403	4058	1820.266141	4002	1842.150675
310	5794	99158	46913	413.9905996	47097	412.797588	8177	4749.043048	8004	4849.945277
18	422676	1120755	14552	678.2921248	15791	669.7700589	5776	2184.611669	5716	2201.233555
21	422676	1133968	11701	396.9958978	11759	396.0112254	3552	1451.866273	3489	1473.16509
37	422676	1237626	13974	809.0195363	14021	806.8393125	5879	2213.05222	5832	2229.618999
40	422676	126793	13336	844.5828584	13708	930.3114969	5506	2611.528696	5389	2607.584338
86	422676	208452	15721	737.3232619	15900	741.5831447	5575	2523.253991	5516	2544.225888
119	422676	31271	13926	750.0033032	14039	744.3501674	5314	2204.996236	5127	2273.434952
127	422676	333668	14455	394.739329	14611	401.500924	4141	1654.578363	4061	1682.665353
138	422676	352914	15314	663.9816508	17103	629.6998187	7403	1597.274618	7353	1607.624371
142	422676	36329	13740	893.010262	13815	891.1620702	5512	2514.429608	5334	2565.385827
176	422676	484906	10201	547.0339182	10343	556.09417	3781	1635.139646	3671	1675.277581
192	422676	54757	13009	770.3014836	13064	769.5385793	5009	2260.611499	4954	2279.172184
219	422676	5823	18136	463.3098809	18192	462.5566733	10290	979.2863946	9822	974.0719813
220	422676	5851	13296	837.2469916	13363	834.6156552	5161	2517.472389	5109	2540.823645
221	422676	5854	12629	887.9751366	12689	885.5332966	5255	2380.069648	5279	2357.622466
222	422676	5857	15150	777.8135314	15222	775.1606885	5744	2478.983461	5672	2507.703808
224	422676	5866	13296	654.8376955	13270	652.733685	5080	1815.980709	5079	1811.704272
225	422676	5872	13564	578.8262312	13746	589.5369562	5398	1662.927566	5329	1682.485832
226	422676	5874	14594	417.4993833	14640	416.3876366	3796	1802.700738	3795	1803.023979
236	422676	647221	13429	845.4142527	13407	843.2726188	5429	2304.356788	5354	2326.596377
287	422676	869250	16502	373.6422858	16558	373.2454403	4058	1820.266141	4002	1842.150675
21	5863	1133968	11701	396.9958978	11759	396.0112254	3552	1451.866273	3489	1473.16509
127	5863	333668	14455	394.739329	14611	401.500924	4141	1654.578363	4061	1682.665353
176	5863	484906	10201	547.0339182	10343	556.09417	3781	1635.139646	3671	1675.277581
224	5863	5866	13296	654.8376955	13270	652.733685	5080	1815.980709	5079	1811.704272
225	5863	5872	13564	578.8262312	13746	589.5369562	5398	1662.927566	5329	1682.485832
226	5863	5874	14594	417.4993833	14640	416.3876366	3796	1802.700738	3795	1803.023979
287	5863	869250	16502	373.6422858	16558	373.2454403	4058	1820.266141	4002	1842.150675
21	5864	1133968	11701	396.9958978	11759	396.0112254	3552	1451.866273	3489	1473.16509
176	5864	484906	10201	547.0339182	10343	556.09417	3781	1635.139646	3671	1675.277581
224	5864	5866	13296	654.8376955	13270	652.733685	5080	1815.980709	5079	1811.704272
224	5866	5866	13296	654.8376955	13270	652.733685	5080	1815.980709	5079	1811.704272
176	484906	484906	10201	547.0339182	10343	556.09417	3781	1635.139646	3671	1675.277581
21	1133968	1133968	11701	396.9958978	11759	396.0112254	3552	1451.866273	3489	1473.16509
127	5873	333668	14455	394.739329	14611	401.500924	4141	1654.578363	4061	1682.665353
225	5873	5872	13564	578.8262312	13746	589.5369562	5398	1662.927566	5329	1682.485832
226	5873	5874	14594	417.4993833	14640	416.3876366	3796	1802.700738	3795	1803.023979
287	5873	869250	16502	373.6422858	16558	373.2454403	4058	1820.266141	4002	1842.150675
225	5872	5872	13564	578.8262312	13746	589.5369562	5398	1662.927566	5329	1682.485832
226	5874	5874	14594	417.4993833	14640	416.3876366	3796	1802.700738	3795	1803.023979
127	333668	333668	14455	394.739329	14611	401.500924	4141	1654.578363	4061	1682.665353
287	869250	869250	16502	373.6422858	16558	373.2454403	4058	1820.266141	4002	1842.150675
18	5820	1120755	14552	678.2921248	15791	669.7700589	5776	2184.611669	5716	2201.233555
37	5820	1237626	13974	809.0195363	14021	806.8393125	5879	2213.05222	5832	2229.618999
40	5820	126793	13336	844.5828584	13708	930.3114969	5506	2611.528696	5389	2607.584338
86	5820	208452	15721	737.3232619	15900	741.5831447	5575	2523.253991	5516	2544.225888
119	5820	31271	13926	750.0033032	14039	744.3501674	5314	2204.996236	5127	2273.434952
138	5820	352914	15314	663.9816508	17103	629.6998187	7403	1597.274618	7353	1607.624371
142	5820	36329	13740	893.010262	13815	891.1620702	5512	2514.429608	5334	2565.385827
192	5820	54757	13009	770.3014836	13064	769.5385793	5009	2260.611499	4954	2279.172184
219	5820	5823	18136	463.3098809	18192	462.5566733	10290	979.2863946	9822	974.0719813
220	5820	5851	13296	837.2469916	13363	834.6156552	5161	2517.472389	5109	2540.823645
221	5820	5854	12629	887.9751366	12689	885.5332966	5255	2380.069648	5279	2357.622466
222	5820	5857	15150	777.8135314	15222	775.1606885	5744	2478.983461	5672	2507.703808
236	5820	647221	13429	845.4142527	13407	843.2726188	5429	2304.356788	5354	2326.596377
119	418101	31271	13926	750.0033032	14039	744.3501674	5314	2204.996236	5127	2273.434952
138	418101	352914	15314	663.9816508	17103	629.6998187	7403	1597.274618	7353	1607.624371
192	418101	54757	13009	770.3014836	13064	769.5385793	5009	2260.611499	4954	2279.172184
